source,record_id_or_url,title,year,doi,cited_by_count,type,search_topic
openalex,https://openalex.org/W4412312222,"Diving Under Haweswater:Gothecology, Dark Ecology and the Works of Sarah Hall",2018,,0,conference-paper,online game botting economy
openalex,https://openalex.org/W2594883692,Introduction to Crowd Science Minitrack,2017,10.24251/hicss.2017.522,0,conference-paper,online game botting economy
openalex,https://openalex.org/W3124773924,Ambiguity Attitudes in the Loss Domain: Decisions for Self Versus Others.,2018,10.2139/ssrn.3191788,0,preprint,online game botting economy
openalex,https://openalex.org/W3047143537,State Environmental Expenditures in New England and Their Relationship to Other Programmatic and Political Metrics,2020,10.5296/jee.v11i2.17110,0,article,online game botting economy
openalex,https://openalex.org/W3092990662,(Re)negotiating Barbara Baynton's roadside: Exploring the potential of sister relationships in rural Australian gothic fiction,2019,,0,conference-paper,online game botting economy
openalex,https://openalex.org/W31450019,“‘Boo!’ to Taboo”: Gothic Performance at British Festivals,2013,10.4324/9780203123232-16,0,book-chapter,online game botting economy
openalex,https://openalex.org/W19370911,On Patrol for Good Public Relations: Are Police-Public Interactions Symmetrical?,2014,,0,article,online game botting economy
openalex,https://openalex.org/W4404790530,Strategies for data supply in high-granularity data trade in smart cities,2024,10.1007/s10669-024-09994-7,0,article,online game botting economy
openalex,https://openalex.org/W7210974159,"Spartan Daily April 18, 2012",2012,,0,article,online game botting economy
openalex,https://openalex.org/W4415291802,"Fashion Palimpsests: Fashion Shows and Fashion Communication, Between Entertainment and Market, Between Real and Digital",2025,10.1007/978-3-031-99481-4_13,0,conference-paper,online game botting economy
openalex,https://openalex.org/W2989904745,Herausforderungen im Datenschutz an der Hochschule. Generierung von Lösungsvorschlägen für Forschung und Lehre,2019,10.25656/01:17937,0,book-chapter,online game botting economy
openalex,https://openalex.org/W2270096345,A alegria dos Easter eggs e a dor das mãos amortecidas : o aumento e a limitação da realidade por meio dos videogames,2015,,0,article,online game botting economy
openalex,https://openalex.org/W2964210620,Canada’s Feminist International Assistance Policy (FIAP): Consistency with feminist approaches to international development and its contribution to the SDGs,2019,10.20381/ruor-23718,0,article,online game botting economy
openalex,https://openalex.org/W7211569557,Baker Institute Report 20,2003,,0,article,online game botting economy
openalex,https://openalex.org/W3186493384,Cannabis Capitalism in Colorado: An Ethnography of Il/legal Production and Consumption,2021,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3125267036,On the External Validity of Laboratory Tax Compliance Experiments,2015,10.1111/ecin.2015.53.issue-2,0,preprint,online game botting economy
openalex,https://openalex.org/W3124745464,The Role of Experiments for Policy Design,2018,10.26481/umagsb.2018022,0,preprint,online game botting economy
openalex,https://openalex.org/W2781858554,Introduction to the Minitrack on Crowd Science,2018,10.24251/hicss.2018.513,0,conference-paper,online game botting economy
openalex,https://openalex.org/W7159735390,Guidelines for University Food Policy,2026,,0,book-chapter,online game botting economy
openalex,https://openalex.org/W4381952540,In a manner of speaking: progress and challenges in the study of the elusive manner implicature,2023,10.31234/osf.io/jf69v,0,preprint,online game botting economy
openalex,https://openalex.org/W7203519922,Baker Institute Report,1995,,0,report,online game botting economy
openalex,https://openalex.org/W2614362100,The use of uselessness as a strategy for contemporary performance practice,2016,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2596019867,Unintentionally Unethical: How Uncivil Leaders Violate Norms And Hurt Group Performance,2013,,0,article,online game botting economy
openalex,https://openalex.org/W2338577700,Mary Wollstonecraft : forerunner of positive liberty and communitarianism,2013,10.14288/1.0071944,0,dissertation,online game botting economy
openalex,https://openalex.org/W3210954610,The complete works and digitizing bpNichol: staging the written word in digital moving pictures.,2021,10.32920/ryerson.14664030.v1,0,other,online game botting economy
openalex,https://openalex.org/W3123452892,What Motivates Tax Compliance,2019,,0,preprint,online game botting economy
openalex,https://openalex.org/W4387937237,Corporate Reporting on Modern Slavery in Global Supply Chains: Examining Nigeria's Cocoa Farms.,2023,10.26686/wgtn.24434464,0,dissertation,online game botting economy
openalex,https://openalex.org/W2248595645,Translation and Network Theories,2007,,0,article,online game botting economy
openalex,https://openalex.org/W7210715122,Baker Institute Report 31,2008,,0,article,online game botting economy
openalex,https://openalex.org/W2166947121,Finding Hope on a Planet in Crisis: Combining Citizen Science and Tourism,2015,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7209662460,"Business Magazine, Fall 2007",2007,,0,article,online game botting economy
openalex,https://openalex.org/W7137486771,"The Frankenstein Myth: Echoes of Frankenstein, Technological Anxieties, and the Monstrous Posthuman in Twenty-First Century Science Fiction Film",2023,,0,article,online game botting economy
openalex,https://openalex.org/W3125479005,Privacy Belts on the Innovation Highway,2012,,0,conference-paper,online game botting economy
openalex,https://openalex.org/W3000695978,Understanding the complex dynamics of social systems with diverse formal tools,2019,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4400267659,Agora: Motivating and Measuring Engagement in Large-Class Discussions,2024,10.1145/3649217.3653540,0,conference-paper,online game botting economy
openalex,https://openalex.org/W7132449724,CROSS-LINGUISTIC VARIATION AND CROSS-LINGUISTIC INFLUENCE IN QUANTIFIER INTERPRETATION,2023,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7208995843,"Pesticide reports, August 2010",2010,,0,article,online game botting economy
openalex,https://openalex.org/W7132840304,Cultural Branding and Feminist Identity in Chanel,2026,10.62051/ijgem.v10n2.07,0,article,online game botting economy
openalex,https://openalex.org/W2902258655,Procedural literacy:...educating art and design students with code,2012,,0,conference-paper,online game botting economy
openalex,https://openalex.org/W4386273962,A Study on the Impact of Formative Years on Intra-Millennial Differences and its Effect on Work Values,2020,10.5281/zenodo.3737765,0,article,online game botting economy
openalex,https://openalex.org/W7125677106,"Time-Sharing and Zonal Electricity Carbon Emission Factor: Research Progress, Key Challenges, and Future Prospects",2026,10.15244/peai/214681,0,article,online game botting economy
openalex,https://openalex.org/W7154426912,Extrapolating Volition with Recursive Information Markets,2026,,0,preprint,online game botting economy
openalex,https://openalex.org/W184346811,Physical/virtual sites: using creative practice to develop alternative communicative spaces,2022,10.26190/unsworks/19875,0,dissertation,online game botting economy
openalex,https://openalex.org/W7208867487,"CAP Faculty and Student Symposium program and abstracts, 2012",2012,,0,other,online game botting economy
openalex,https://openalex.org/W2890452109,"Water Pressures and Social Oppression: Social and Political Impacts of Smart Water Meter Technology in Cape Town, South Africa",2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3104926084,Interactive tools for reproducible science,2020,10.5282/edoc.26940,0,dissertation,online game botting economy
openalex,https://openalex.org/W219230023,"Natural Resources Outreach Coalition: Coordination and Program Delivery, Stone, A",2004,,0,article,online game botting economy
openalex,https://openalex.org/W7165488288,"Global patterns and regional insights into kelp forest protection, restoration, and stewardship",2026,10.1007/s10811-026-03917-6,0,article,online game botting economy
openalex,https://openalex.org/W7170817579,Early generative technologies and the Western aristocracy of labor,2026,10.4337/9781035342204.00025,0,book-chapter,online game botting economy
openalex,https://openalex.org/W4243635027,2019 APSA Awards,2019,10.1017/s1049096519001549,0,article,online game botting economy
openalex,https://openalex.org/W4342682,Understanding Narrative Texts: Inferences Made During Reading by Children With and Without Language Impairments,2011,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7209073221,Growing South Dakota (Spring 2012),2012,,0,article,online game botting economy
openalex,https://openalex.org/W4205831636,Climate Adaptation and Climate Mitigation Do Not Undermine Each Other: A Cross‐Cultural Test in Four Countries,2020,10.31234/osf.io/a6gq4,0,preprint,online game botting economy
openalex,https://openalex.org/W7134992934,The Data-Dollars Tradeoff: Privacy Harms vs. Economic Risk in Personalized AI Adoption,2026,,0,preprint,online game botting economy
openalex,https://openalex.org/W2963891976,Increasing Access to Music in SEN Settings,2019,10.5281/zenodo.3249344,0,conference-paper,online game botting economy
openalex,https://openalex.org/W7134548704,October 21st 2013,2013,,0,article,online game botting economy
openalex,https://openalex.org/W7210983361,The Quad (The 2020 Alumni Magazine),2020,,0,article,online game botting economy
openalex,https://openalex.org/W4393039689,Intertextuality as a social and discursive process: an analysis of Editorial Notes,2024,10.21203/rs.3.rs-4111150/v1,0,preprint,online game botting economy
openalex,https://openalex.org/W7211022679,"The Rice Thresher, Vol. 95, No. 12, Ed. 1 Friday, November 16, 2007",2007,,0,article,online game botting economy
openalex,https://openalex.org/W3164916523,.gH0sTz 1N tH3 m4cH1nE. Aporia Neo-Tecnológica em Neuromancer,2018,,0,article,online game botting economy
openalex,https://openalex.org/W4415961943,Digital platforms in non-digital markets : adoption dynamics in traditional industries,2025,10.3990/1.9789036570008,0,dissertation,online game botting economy
openalex,https://openalex.org/W4412970438,British Conference of Undergraduate Research 2025 Book of Abstracts,2025,10.31273/reinvention.v18is1.2002,0,article,online game botting economy
openalex,https://openalex.org/W3127164679,"The integration of biodiversity in local land-use planning: Gert Sibande District Municipality, South Africa.",2020,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4233132919,Index,2015,10.7765/9781526102973.00021,0,paratext,online game botting economy
openalex,https://openalex.org/W7167168374,Personalising with Purpose – How Transparency Disclosures Shape Consumer Responses,2026,,0,other,online game botting economy
openalex,https://openalex.org/W4405176182,Beer Talk: When Consumer Culture Makes Work Meaningful,2024,10.4236/jssm.2024.176027,0,article,online game botting economy
openalex,https://openalex.org/W1822208043,Exploration of telecommuting and real estate demand ramifications : a comparision and contrast of various methodologies,1997,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3129585246,Of Governance and Revenue : Participatory Institutions and Tax Compliance in Brazil,,,0,preprint,online game botting economy
openalex,https://openalex.org/W2585110072,Community Organizing For Watershed Restoration: The Cotati Creek Critters Outreach Program,2006,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7131765851,An Investigation Into the Cybersecurity Readiness of the Hospitals in Tonga,2024,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7204986472,The functional value of active learning as assessed by business and economics students,2025,,0,article,online game botting economy
openalex,https://openalex.org/W4238525307,Bibliography,2016,10.7765/9781526112057.00013,0,paratext,online game botting economy
openalex,https://openalex.org/W4391499500,Index,2020,10.1002/9781394260362.index,0,paratext,online game botting economy
openalex,https://openalex.org/W7110554814,Dijital Platformların Mekana Bağlılığa Etkisi: 100. YIL EVLERİ ve AYRANCI AHALİSİ Facebook Grup Sayfalarından Bir Örnek İncelemesi.,2023,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4389708298,Learning Robust Policies for Uncertain Parametric Markov Decision Processes,2023,10.48550/arxiv.2312.06344,0,preprint,online game botting economy
openalex,https://openalex.org/W1566394520,Sicherheitsaspekte in Virtuellen Welten,2010,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3120844654,Essays on behavioral tax compliance and trust in government,2019,10.15488/5516,0,dissertation,online game botting economy
openalex,https://openalex.org/W3188583327,The Supernatural Media Virus Virus Anxiety in Gothic Fiction Since 1990,2021,10.14361/9783839455593,0,dissertation,online game botting economy
openalex,https://openalex.org/W3024001390,Energy dynamics for systemic configurations of virus-host co-evolution,2020,10.1101/2020.05.13.092866,0,preprint,online game botting economy
openalex,https://openalex.org/W3124929123,Is an Exemption from U.S. Groundwater Regulations a Loophole or a Noose?,2008,,0,article,online game botting economy
openalex,https://openalex.org/W2270265396,"Die dunkle Seite des Netzwerkmanagements: Von der Kunst, ein funktionierendes Netzwerk zu zerstören",2004,,0,preprint,online game botting economy
openalex,https://openalex.org/W2596324692,Forecast of Chinese Investment in US Shale Gas,2014,,0,article,online game botting economy
openalex,https://openalex.org/W7128369614,Chinese strategies for Blockchain Cross-Border Payment System Development,2023,10.30845/ijbss.v14n6p7,0,article,online game botting economy
openalex,https://openalex.org/W4299789106,A mixed-methods analysis of social-ecological feedbacks between urbanization and forest persistence,2021,10.17615/xyx8-tf80,0,article,online game botting economy
openalex,https://openalex.org/W821056312,Use of Containers to Carry Bulk and Break Bulk Commodities and Its Impact on Gulf Region Ports and International Trade,2014,,0,report,online game botting economy
openalex,https://openalex.org/W4387907574,"Fuzzy Analysis of the Strategic Actions of Travel Agencies in Boyacá, Colombia, in a Post-COVID-19 Era",2023,10.3390/su152115207,0,article,online game botting economy
openalex,https://openalex.org/W2611233964,Lily Herne’s Deadlands series and the practice of zombie politics in present-day South Africa,2017,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3205756761,Doing gender on the 'gram : feminist counterpublics in Internet meme culture,2020,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3025572169,The Significance of Tax Incentives in Attracting Foreign Investment: Lessons from the Canadian Oil Sands Project,2011,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7164730255,Strangers in a strange land:Essays on migrant entrepreneurs and managers,2024,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7208828215,Examining barriers and enablers of local adaptations to coastal floods: A systematic review,2026,10.1016/j.heliyon.2026.e45411,0,review,online game botting economy
openalex,https://openalex.org/W7139082099,Applied Behaviour Analysis Service Accessibility for Special Needs Children in Cavite,2026,10.38124/ijisrt/26mar416,0,article,online game botting economy
openalex,https://openalex.org/W7165371260,Exploring the Male Approach to Caregiving for People Living with Dementia,2026,10.26190/unsworks/32416,0,dissertation,online game botting economy
openalex,https://openalex.org/W3026818851,Reading Success in the Primary Years: An Evidence-Based Interdisciplinary Approach to Guide Assessment and Intervention,2020,10.1007/978-981-15-3492-8,0,article,online game botting economy
openalex,https://openalex.org/W2787728088,How design can contribute to children's neurological rehabilitation? Case study: Co-designing paediatric rehabilitation programs for learning disabilities,2015,10.25432/kozlova-anastasia_phd2015-03-30,0,dissertation,online game botting economy
openalex,https://openalex.org/W3014362663,Women rights and land reform in South Africa: a case study of KwaZulu-Natal province.,2020,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7112924180,"A History of the Philosophical Society of Texas: Volume 2, 1988-2023",2025,,0,book,online game botting economy
openalex,https://openalex.org/W7204517103,Hyperscalers in the Heartland: How a Climate-First Framework Can Incentivize Sustainable Data Center Development and Grid Decarbonization,2026,,0,article,online game botting economy
openalex,https://openalex.org/W27195764,Queer(ing) Politics and Practices: Contemporary Art in Homonationalist Times,2013,,0,article,online game botting economy
openalex,https://openalex.org/W4200107821,The Republican Alternative,2021,10.2307/j.ctv1n35736.9,0,book-chapter,online game botting economy
openalex,https://openalex.org/W7133198310,"14th IWA Specialized Conference on the Design, Operation and Economics of Large Wastewater Treatment Plants",2025,10.22618/tp.ei.20254,0,book,online game botting economy
openalex,https://openalex.org/W4393037462,Let it breathe : social media musicking practices among Black women coping with mental health struggles during transboundary crisis,2023,10.32469/10355/98761,0,dissertation,online game botting economy
openalex,https://openalex.org/W2987633151,Relationship between leadership styles of managers and employee’s perceived job performance in a bank in Nigeria,2016,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2890358264,"Three tears for the red, white, and blue : self-realization of racial identity as a higher education administrator",2017,10.32469/10355/63663,0,dissertation,online game botting economy
openalex,https://openalex.org/W7140032877,From Erving to Goffman,2026,10.64629/3f8575cb.e3d5966c,0,book,online game botting economy
openalex,https://openalex.org/W7210748708,"The Rice Thresher, Vol. 98, No. 6, Ed. 1 Friday, September 24, 2010",2010,,0,article,online game botting economy
openalex,https://openalex.org/W7125614732,Rising Strong: Cultivating Resilience in Edible City Entrepreneurship. Insights Into the Landscape of Urban Food Initiatives,2026,10.1002/bse.70564,0,article,online game botting economy
openalex,https://openalex.org/W2739858288,An Examination of the Impacts of the Protection of Communities and Exploited Persons Act on Community-Based Organizations,2016,10.82465/4014,0,dissertation,online game botting economy
openalex,https://openalex.org/W3104894008,Toolkit for the planning of smart energy communities. PI-SEC report 2.3. Challenges and best practices from testing of the PI-SEC Planning Wheel,2018,,0,report,online game botting economy
openalex,https://openalex.org/W2910960497,Dynamic Decision Making under Supply Chain Competition,2019,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4414221450,,2025,10.32782/ip/85.1,0,paratext,online game botting economy
openalex,https://openalex.org/W4390847335,The Mitigation of Forest Fragmentation: Toward a New Ecology of Blended-Landscape Communities,2022,10.19080/jojwb.2022.04.555638,0,article,online game botting economy
openalex,https://openalex.org/W2188524712,Tobacco use among construction workers: A qualitative study exploring experiences and meaning,2013,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2178171711,Annual Report: College of University Libraries & Learning Sciences FY 2008-2009,2009,,0,article,online game botting economy
openalex,https://openalex.org/W3100809449,Exploring the effect of male child sexual abuse on a sample of men in Zimbabwe,2020,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7128904173,Effects of Productive Capacity on Social Inclusion,2023,10.15640/jeds.v11n1a10,0,article,online game botting economy
openalex,https://openalex.org/W4411397795,Critical Drivers in Public Sector Innovation: Governance and Service Insights from Yogyakarta and Kupang,2025,10.20476/jbb.v38i2.1495,0,article,online game botting economy
openalex,https://openalex.org/W2970110698,"‘Harry Potter and the Transmedia Wizarding World’: Paratexts of the Harry Potter Franchise, 2011-17",2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7208351649,Exploring Alternative Relationships with Technology Through the Glitch,2026,,0,dissertation,online game botting economy
openalex,https://openalex.org/W1583875323,"Renewables, Policy, and the Cost of Capital",2007,,0,article,online game botting economy
openalex,https://openalex.org/W7171871229,The Architecture of Violence,2026,10.4324/9781003794608,0,book,online game botting economy
openalex,https://openalex.org/W2914558573,Leadership Strategies to Retain Key Employees,2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2949671811,"ABQ Free Press, August 12, 2015",2015,,0,article,online game botting economy
openalex,https://openalex.org/W4389767045,"Nocturnal cities: past, present, and future",2023,10.4000/sociologico.11343,0,paratext,online game botting economy
openalex,https://openalex.org/W4250189248,Works Cited,2013,10.1515/transcript.9783839423783.323,0,paratext,online game botting economy
openalex,https://openalex.org/W7211116700,"The Rice Thresher, Vol. 91, No. 16, Ed. 1 Friday, January 23, 2004",2004,,0,article,online game botting economy
openalex,https://openalex.org/W7126138541,Surviving intimate partner violence: Chinese abused women’s coping experiences,2026,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4211092265,Works Cited,2013,10.14361/transcript.9783839423783.323,0,paratext,online game botting economy
openalex,https://openalex.org/W7209090366,"Iowa Outdoors, January/February, 2009, Vol. 68, no.1",2009,,0,other,online game botting economy
openalex,https://openalex.org/W3176811415,Enterprise and employability,2005,,0,book-chapter,online game botting economy
openalex,https://openalex.org/W3005051858,A strategy for engaged learning in an MBA programme,2019,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2943570202,Sensational Investigations: Social decay and reform in the Victorian sensation novel,2019,,0,article,online game botting economy
openalex,https://openalex.org/W7209334705,2013 Author Recognition Bibliography,2013,,0,article,online game botting economy
openalex,https://openalex.org/W4409882125,Çevrimiçi Davranışsal Reklama Yönelik Tutumun Tüketici Sinizmine Etkisinde Gözetim Algısının Aracılık Rolü,2025,10.31123/akil.1625643,0,article,online game botting economy
openalex,https://openalex.org/W3211146740,Bouncing Back: Teaching Resilience in the Primary Classroom,2019,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7168432857,Losing My Composure: Predicting Compositionality Over Time,2026,,0,preprint,online game botting economy
openalex,https://openalex.org/W7164334361,The effectiveness of integrated interventions to reduce violence against women and children and harmful norms in low- and middle-income countries: a meta-regression of systematic reviews,2026,10.21203/rs.3.rs-9897766/v1,0,preprint,online game botting economy
openalex,https://openalex.org/W3122093385,"Reversal by Recusal? Comer V. Murphy Oil U.S.A., Inc. And The Needfor Mandatory Judicial Recusal Statements",2016,,0,article,online game botting economy
openalex,https://openalex.org/W7210160090,University of San Diego Women's Soccer Media Guide 2006,2006,,0,article,online game botting economy
openalex,https://openalex.org/W4388684989,Understanding Practices around Computational News Discovery Tools in the Domain of Science Journalism,2023,10.48550/arxiv.2311.06864,0,preprint,online game botting economy
openalex,https://openalex.org/W3209215322,TEXT poetry and prose April 2016,2016,10.52086/001c.25314,0,article,online game botting economy
openalex,https://openalex.org/W2140801416,Intersections : Baudrillard's hyperreality and Lyotard's metanarratives in selected Tarantino Visual Tropes,2011,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4408588390,Threats from the Fungal Kingdom,2025,10.1101/cshperspect.a041630,0,preprint,online game botting economy
openalex,https://openalex.org/W2289152352,Romanticising crisis: digital revolution and ecological risk in late postmodern American fiction,2015,10.5287/ora-bejvkqdox,0,dissertation,online game botting economy
openalex,https://openalex.org/W3089740836,A regulação da transparência em direitos humanos e escravidão moderna nas cadeias de suprimentos corporativas,2020,10.33389/desc.v3n1.2020.p99-130,0,article,online game botting economy
openalex,https://openalex.org/W2911820311,Replications in quantitative and qualitative methods: a new era for commensurable digital social sciences,2019,10.48550/arxiv.1902.05984,0,preprint,online game botting economy
openalex,https://openalex.org/W2769625502,Dracula's inky shadows : the vampire Gothic of writing,2017,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2915504223,"Playing the Man, Not the Ball: Personalisation in Political Discourse",2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7135785603,Effectiveness of Nature-based Positive Psychology Interventions on Well-being:A Systematic Review and Meta-analysis,2024,,0,review,online game botting economy
openalex,https://openalex.org/W4237913348,Publisher Profile--OCLC/Sustainable Collection Services,2015,10.7771/2380-176x.7092,0,article,online game botting economy
openalex,https://openalex.org/W4362604671,Sustainable employability of internal stakeholders of non-governmental organisations,2023,10.15219/em98.1594,0,article,online game botting economy
openalex,https://openalex.org/W4411262847,Habsburg Encounters with Native America,2025,10.1515/9789048571819,0,book,online game botting economy
openalex,https://openalex.org/W7203660107,Building Back Better: Strengthening Resilience and Supporting Climate Adaptation in the Aftermath of the 2021 Flood in Germany—Insights From a Transdisciplinary Research Project,2026,10.1002/wat2.70084,0,article,online game botting economy
openalex,https://openalex.org/W4312443711,References,2015,10.51952/9781447351566.bm001,0,book-chapter,online game botting economy
openalex,https://openalex.org/W4383807455,References,2015,10.56687/9781447351566-012,0,book-chapter,online game botting economy
openalex,https://openalex.org/W4245104238,Tangled root: The paradoxical development of British Columbia's tree planting industry.,2011,10.24124/2011/bpgub803,0,dissertation,online game botting economy
openalex,https://openalex.org/W3180893329,Διερεύνηση της διαδικασίας και των αποτελεσμάτων εφαρμογής μιας παρέμβασης με στόχο την ανάπτυξη ικανοτήτων ανώτερου ταξινομικού επιπέδου,2021,10.12681/eadd/49734,0,dissertation,online game botting economy
openalex,https://openalex.org/W1537301668,Essays in Political Economics,2009,10.5282/edoc.9623,0,preprint,online game botting economy
openalex,https://openalex.org/W4387056353,"What drives the tax compliance attitude of individuals? The role of social ties, welfare state and environmental concern in tax morale",2023,10.6035/14102.2023.5732858,0,dissertation,online game botting economy
openalex,https://openalex.org/W4396805532,Unworking,2021,10.52438/avaa1005,0,book,online game botting economy
openalex,https://openalex.org/W4250676990,New Book Chronicle,2008,10.1017/s0003598x00097593,0,article,online game botting economy
openalex,https://openalex.org/W7139788398,UA77/1 WKU Spirit,2019,,0,article,online game botting economy
openalex,https://openalex.org/W4300716188,Innovative MBR-RO processes for reclamation of municipal wastewater to high-grade product water,2022,10.32657/10356/161632,0,dissertation,online game botting economy
openalex,https://openalex.org/W3110307893,"Media Reputation of Universities - Conceptualization, Constitution and Effects in Digital Media Ecosystems",2020,10.5167/uzh-189267,0,dissertation,online game botting economy
openalex,https://openalex.org/W7211676155,"Vol. 43, No. 3, Arches Spring 2016",2016,,0,article,online game botting economy
openalex,https://openalex.org/W2947287646,Language attitudes in pre-adolescent multilinguals : a comparison of five data elicitation techniques,2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7211835534,"Window: The Magazine of Western Washington University, 2012, Volume 05, Issue 01",2012,,0,article,online game botting economy
openalex,https://openalex.org/W7209851559,LSMLL_43_4_full_issue,2019,,0,article,online game botting economy
openalex,https://openalex.org/W7210648966,"Sallyport: Volume 43, No. 5, June 1987 - August 1987",1987,,0,article,online game botting economy
openalex,https://openalex.org/W7210024749,"Huntsman Alumni Magazine, Spring 2010",2010,,0,article,online game botting economy
openalex,https://openalex.org/W4402499082,"4. The Problem of Modern Liberty: Sociability, Taste, Commerce",2024,10.1515/9781399521178-006,0,book-chapter,online game botting economy
openalex,https://openalex.org/W4367335377,Journal of Sociology and Social Welfare Vol. 44 No. 3,2017,10.15453/0191-5096.4114,0,article,online game botting economy
openalex,https://openalex.org/W1595531466,Work-life balance: comparative international perspectives from Hospitality workers,2011,,0,conference-paper,online game botting economy
openalex,https://openalex.org/W3174811584,Science Fiction Rebels: The Story of the Science Fiction Magazines from 1981 to 1990 (2020) by Mike Ashley,2021,,0,other,online game botting economy
openalex,https://openalex.org/W7213277029,The Trajectory of American Corporate Governance: Shareholder Empowerment and Private Ordering Combat,2017,10.67929/ecgi-law-343-2017,0,preprint,online game botting economy
openalex,https://openalex.org/W79935019,A Qualitative examination of recent public participation activities in association with ecosystem management in the Great Lakes,2013,,0,dissertation,online game botting economy
openalex,https://openalex.org/W1758224996,Interview with Abel Laureate John Milnor,2011,,0,editorial,online game botting economy
openalex,https://openalex.org/W7165152314,Policy and Governance of Artificial Intelligence,2026,10.1201/9781003776659,0,book,online game botting economy
openalex,https://openalex.org/W7115949145,,2025,10.63180/jsrm.thestap.2026.1,0,paratext,online game botting economy
openalex,https://openalex.org/W2528198869,Crisis Crowdsourcing in Government: Characterising efforts by North American Agencies to Inform Emergency Management Operations,2016,,0,dissertation,online game botting economy
openalex,https://openalex.org/W4306904319,D1.1 State of the Art and Audit,2022,10.5281/zenodo.7229826,0,article,online game botting economy
openalex,https://openalex.org/W2899246740,Developing and evaluating peer tutoring programme (Maths PALS) for trainee teachers of SEN pupils in Saudi Arabia,2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7209145930,"Cal Poly Magazine, Fall 2000",2000,,0,article,online game botting economy
openalex,https://openalex.org/W7210229403,"Cal Poly Magazine, Fall 1998",1998,,0,article,online game botting economy
openalex,https://openalex.org/W32626442,"142 片脚ジャンプ着地時の膝関節外反とハムストリング筋活動の関係(骨・関節系理学療法,一般演題(ポスター発表演題),第43回日本理学療法学術大会)",2008,,0,article,online game botting economy
openalex,https://openalex.org/W7164092416,"Many visible and invisible threads : Russian military commissariats, mobilization and and reserve training, 2007-2026",2026,,0,other,online game botting economy
openalex,https://openalex.org/W2124035793,A very British spectacle? : critical reception of the fantasy genre within contemporary British cinema,2014,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3128061466,"Improving usability of weather radar data in environmental sciences : potentials, challenges, uncertainties and applications",2020,10.15488/10144,0,dissertation,online game botting economy
openalex,https://openalex.org/W2943403595,"William Lane’s “horrid” writers: an exploration of violence in the Minerva Press Gothic, 1790–1799",2018,,0,dissertation,online game botting economy
openalex,https://openalex.org/W3003925688,Unlocking and securing Ecological Infrastructure (EI) investments: A review of EI investment models,2019,,0,dissertation,online game botting economy
openalex,https://openalex.org/W7120916338,Assessing different modes of mediated communication in health care,2025,,0,article,online game botting economy
openalex,https://openalex.org/W248816178,"In With the Old, Out With the New: Transition Policy in Environmental Law",2010,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2969512685,Solar adoption in the rural Midwest : the diffusion of solar photovoltaic technology in two Midwestern states,2018,10.32469/10355/67706,0,dissertation,online game botting economy
openalex,https://openalex.org/W7120875895,Creating an interactive training environment for dialogue interpreting,2025,,0,article,online game botting economy
openalex,https://openalex.org/W962943149,"Creating a Campaign for Black Male Achievement: Building a Collective Impact Strategy to Support Black Male Achievement in Pittsburgh, Pennsylvania",2015,,0,dissertation,online game botting economy
openalex,https://openalex.org/W2916460283,Town of Kennebunkport Annual Report 2011,2011,,0,article,online game botting economy
openalex,https://openalex.org/W7208916237,"Vol. 40, No. 4: Holiday 2015",2015,,0,article,online game botting economy
openalex,https://openalex.org/W4214504851,5 Reports of fellows,2020,10.1515/9783110696493-006,0,book-chapter,online game botting economy
